"Dist Code","Year","State Code","State Name","Dist Name","INDIGENOUS COW PRODUCTION (1000 tons)","CROSSBRED COW PRODUCTION (1000 tons)","TOTAL COW PRODUCTION (1000 tons)","INDIGENOUS BUFFALO PRODUCTION (1000 tons)","GRADED MURRAH BUFFALO PRODUCTION (1000 tons)","TOTAL BUFFALO PRODUCTION (1000 tons)","GOAT PRODUCTION (1000 tons)","TOTAL PRODUCTION (1000 tons)"
"119","1986","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","57.04"
"119","1987","7","Maharashtra","Bhandara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","63.22"
"119","1990","7","Maharashtra","Bhandara","0.0","0.0","0.0","0.0","0.0","0.0","0.0","77.78"
"119","1991","7","Maharashtra","Bhandara","26.45","11.48","37.93","0.0","0.0","38.87","0.0","74.8"
"119","1992","7","Maharashtra","Bhandara","25.44","11.96","37.41","0.0","0.0","39.01","0.0","74.42"
"119","1994","7","Maharashtra","Bhandara","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92.82"
"119","1995","7","Maharashtra","Bhandara","0.0","0.0","0.0","0.0","0.0","0.0","0.0","94.15"
"119","1996","7","Maharashtra","Bhandara","0.0","0.0","0.0","0.0","0.0","0.0","0.0","95.27"
"119","1997","7","Maharashtra","Bhandara","0.0","0.0","0.0","0.0","0.0","0.0","0.0","96.09"
"119","1998","7","Maharashtra","Bhandara","19.76","23.86","43.62","0.0","0.0","56.32","4.67","104.61"
"119","1999","7","Maharashtra","Bhandara","20.11","25.04","45.15","0.0","0.0","56.72","4.88","106.75"
"119","2000","7","Maharashtra","Bhandara","21.69","25.58","47.27","0.0","0.0","57.08","4.98","109.32"
"119","2001","7","Maharashtra","Bhandara","25.9","29.5","55.4","0.0","0.0","60.54","5.63","121.56"
"119","2002","7","Maharashtra","Bhandara","27.18","30.4","57.58","0.0","0.0","62.0","5.76","125.34"
"119","2003","7","Maharashtra","Bhandara","29.13","31.04","60.17","0.0","0.0","63.07","5.87","129.12"
"119","2004","7","Maharashtra","Bhandara","23.53","36.7","60.23","0.0","0.0","64.04","5.47","129.74"
"119","2005","7","Maharashtra","Bhandara","23.93","38.42","62.34","0.0","0.0","65.63","5.51","133.48"
"119","2006","7","Maharashtra","Bhandara","24.64","36.35","60.99","0.0","0.0","67.52","5.51","134.02"
"119","2008","7","Maharashtra","Bhandara","60.78","41.46","102.24","0.0","0.0","86.92","11.11","200.27"
"119","2011","7","Maharashtra","Bhandara","37.28","49.79","87.07","0.0","0.0","77.71","8.77","173.55"
"119","2012","7","Maharashtra","Bhandara","38.11","51.1","89.21","0.0","0.0","80.79","9.1","179.1"
"119","2013","7","Maharashtra","Bhandara","48.84","44.78","93.62","0.0","0.0","83.94","7.32","184.87"
"119","2014","7","Maharashtra","Bhandara","30.61","81.57","112.19","0.0","0.0","82.12","4.52","198.82"
"119","2015","7","Maharashtra","Bhandara","0.0","78.07","78.07","0.0","0.0","12.66","3.45","94.18"
"120","1985","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","49.84"
"120","1986","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","46.17"
"120","1987","7","Maharashtra","Chandrapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","43.13"
"120","1990","7","Maharashtra","Chandrapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.36"
"120","1991","7","Maharashtra","Chandrapur","20.24","2.35","22.59","0.0","0.0","23.74","0.0","42.33"
"120","1992","7","Maharashtra","Chandrapur","23.16","2.39","25.55","0.0","0.0","25.74","0.0","47.29"
"120","1994","7","Maharashtra","Chandrapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.11"
"120","1995","7","Maharashtra","Chandrapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","66.66"
"120","1996","7","Maharashtra","Chandrapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.18"
"120","1997","7","Maharashtra","Chandrapur","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.99"
"120","1998","7","Maharashtra","Chandrapur","17.2","3.81","21.01","0.0","0.0","37.96","6.43","65.41"
"120","1999","7","Maharashtra","Chandrapur","17.76","3.34","21.1","0.0","0.0","37.57","6.73","65.39"
"120","2000","7","Maharashtra","Chandrapur","19.46","3.41","22.88","0.0","0.0","38.15","6.87","67.89"
"120","2001","7","Maharashtra","Chandrapur","30.19","8.61","38.8","0.0","0.0","37.39","7.13","83.32"
"120","2002","7","Maharashtra","Chandrapur","31.19","8.87","40.06","0.0","0.0","38.45","7.3","85.82"
"120","2003","7","Maharashtra","Chandrapur","33.66","9.06","42.71","0.0","0.0","39.1","7.43","89.24"
"120","2004","7","Maharashtra","Chandrapur","27.27","10.71","37.98","0.0","0.0","39.82","6.89","84.69"
"120","2005","7","Maharashtra","Chandrapur","27.46","11.21","38.66","0.0","0.0","40.7","6.98","86.35"
"120","2006","7","Maharashtra","Chandrapur","27.26","13.66","40.92","0.0","0.0","41.45","6.95","89.32"
"120","2008","7","Maharashtra","Chandrapur","33.11","14.86","47.97","0.0","0.0","44.61","7.46","100.04"
"120","2011","7","Maharashtra","Chandrapur","48.54","15.72","64.26","0.0","0.0","48.0","8.08","120.34"
"120","2012","7","Maharashtra","Chandrapur","50.04","16.14","66.17","0.0","0.0","49.9","8.41","124.48"
"120","2013","7","Maharashtra","Chandrapur","43.26","13.61","56.87","0.0","0.0","63.18","6.76","126.81"
"120","2014","7","Maharashtra","Chandrapur","40.09","13.73","53.83","0.0","0.0","45.75","5.56","105.13"
"120","2015","7","Maharashtra","Chandrapur","0.22","18.29","18.51","0.0","0.0","1.71","5.15","25.37"
"121","1983","3","Gujarat","Ahmedabad","44.82","3.61","48.43","-1.0","-1.0","141.57","4.89","194.89"
"121","1984","3","Gujarat","Ahmedabad","44.8","3.65","48.45","-1.0","-1.0","154.95","5.1","208.5"
"121","1985","3","Gujarat","Ahmedabad","46.39","3.56","49.95","-1.0","-1.0","149.62","5.02","204.59"
"121","1986","3","Gujarat","Ahmedabad","46.6","3.63","50.22","-1.0","-1.0","147.61","5.09","202.92"
"121","1987","3","Gujarat","Ahmedabad","49.28","4.17","53.45","-1.0","-1.0","141.24","4.29","198.98"
"121","1988","3","Gujarat","Ahmedabad","49.57","4.13","53.7","-1.0","-1.0","136.46","4.36","194.52"
"121","1989","3","Gujarat","Ahmedabad","56.98","7.18","64.16","-1.0","-1.0","145.43","4.4","213.99"
"121","1990","3","Gujarat","Ahmedabad","57.16","6.67","63.83","0.0","0.0","150.61","5.27","219.71"
"121","1991","3","Gujarat","Ahmedabad","63.55","5.93","69.48","0.0","0.0","178.36","7.55","255.39"
"121","1992","3","Gujarat","Ahmedabad","68.62","6.72","75.34","0.0","0.0","183.3","7.17","265.81"
"121","1993","3","Gujarat","Ahmedabad","79.34","6.98","86.32","0.0","0.0","200.08","7.78","294.18"
"121","1994","3","Gujarat","Ahmedabad","74.71","6.58","81.29","0.0","0.0","185.23","8.39","274.91"
"121","1995","3","Gujarat","Ahmedabad","80.77","6.91","87.68","0.0","0.0","191.57","9.18","288.43"
"121","1996","3","Gujarat","Ahmedabad","84.47","8.57","93.04","0.0","0.0","204.2","7.07","304.31"
"121","1997","3","Gujarat","Ahmedabad","79.4","7.79","87.19","0.0","0.0","190.21","7.25","284.65"
"121","1998","3","Gujarat","Ahmedabad","83.3","9.31","92.61","0.0","0.0","197.68","7.72","298.01"
"121","1999","3","Gujarat","Ahmedabad","88.53","8.32","96.85","0.0","0.0","201.93","7.42","306.2"
"121","2000","3","Gujarat","Ahmedabad","87.12","21.31","108.43","0.0","0.0","217.2","7.53","329.97"
"121","2001","3","Gujarat","Ahmedabad","95.17","17.36","112.54","0.0","0.0","213.8","7.12","330.28"
"121","2002","3","Gujarat","Ahmedabad","102.26","21.4","123.67","0.0","0.0","216.1","8.33","344.92"
"121","2003","3","Gujarat","Ahmedabad","102.78","22.18","124.96","0.0","0.0","221.45","8.43","354.83"
"121","2004","3","Gujarat","Ahmedabad","106.43","22.99","129.41","0.0","0.0","233.71","9.52","372.64"
"121","2005","3","Gujarat","Ahmedabad","107.09","24.16","131.25","0.0","0.0","235.34","9.47","376.05"
"121","2006","3","Gujarat","Ahmedabad","108.0","48.04","156.04","0.0","0.0","280.58","9.15","445.79"
"121","2007","3","Gujarat","Ahmedabad","103.97","61.19","165.15","0.0","0.0","286.22","8.73","460.1"
"121","2008","3","Gujarat","Ahmedabad","106.52","73.49","180.01","0.0","0.0","298.83","7.64","486.48"
"121","2009","3","Gujarat","Ahmedabad","107.96","89.6","197.56","0.0","0.0","324.11","7.89","529.55"
"121","2010","3","Gujarat","Ahmedabad","114.11","105.76","219.87","0.0","0.0","337.24","7.54","564.66"
"121","2011","3","Gujarat","Ahmedabad","112.4","114.35","226.74","0.0","0.0","348.41","8.26","583.41"
"121","2012","3","Gujarat","Ahmedabad","122.02","112.28","234.3","0.0","0.0","355.35","8.13","597.78"
"121","2013","3","Gujarat","Ahmedabad","143.29","109.44","252.72","0.0","0.0","379.84","8.44","641.0"
"121","2014","3","Gujarat","Ahmedabad","141.88","99.85","241.73","0.0","0.0","377.44","10.66","629.83"
"121","2015","3","Gujarat","Ahmedabad","178.8","101.19","279.99","0.0","0.0","375.92","12.36","668.27"
"122","1983","3","Gujarat","Amreli","48.99","0.04","49.03","-1.0","-1.0","66.23","4.6","119.86"
"122","1984","3","Gujarat","Amreli","57.4","0.04","57.44","-1.0","-1.0","72.76","5.52","135.72"
"122","1985","3","Gujarat","Amreli","60.56","0.06","60.61","-1.0","-1.0","73.04","5.69","139.34"
"122","1986","3","Gujarat","Amreli","53.51","0.07","53.57","-1.0","-1.0","73.08","6.02","132.67"
"122","1987","3","Gujarat","Amreli","55.97","0.11","56.08","-1.0","-1.0","64.99","7.03","128.1"
"122","1988","3","Gujarat","Amreli","47.9","0.25","48.15","-1.0","-1.0","67.7","6.51","122.36"
"122","1989","3","Gujarat","Amreli","55.11","0.29","55.4","-1.0","-1.0","74.0","6.97","136.37"
"122","1990","3","Gujarat","Amreli","60.09","0.39","60.48","0.0","0.0","65.28","7.83","133.59"
"122","1991","3","Gujarat","Amreli","57.1","0.88","57.98","0.0","0.0","74.99","4.07","137.04"
"122","1992","3","Gujarat","Amreli","61.03","1.49","62.52","0.0","0.0","83.89","6.41","152.82"
"122","1993","3","Gujarat","Amreli","56.18","1.89","58.07","0.0","0.0","71.59","7.19","136.85"
"122","1994","3","Gujarat","Amreli","68.8","2.84","71.64","0.0","0.0","97.29","8.21","177.14"
"122","1995","3","Gujarat","Amreli","66.49","2.23","68.72","0.0","0.0","92.34","8.6","169.66"
"122","1996","3","Gujarat","Amreli","67.41","1.71","69.12","0.0","0.0","87.85","8.52","165.49"
"122","1997","3","Gujarat","Amreli","63.79","1.82","65.61","0.0","0.0","118.03","7.45","191.09"
"122","1998","3","Gujarat","Amreli","66.48","2.21","68.69","0.0","0.0","98.7","8.62","176.01"
"122","1999","3","Gujarat","Amreli","69.6","1.99","71.59","0.0","0.0","102.8","10.01","184.41"
"122","2000","3","Gujarat","Amreli","67.17","2.18","69.35","0.0","0.0","90.76","10.07","168.18"
"122","2001","3","Gujarat","Amreli","68.28","2.14","70.42","0.0","0.0","106.78","9.04","184.24"
"122","2002","3","Gujarat","Amreli","62.1","2.09","64.19","0.0","0.0","107.07","8.06","177.32"
"122","2003","3","Gujarat","Amreli","76.85","2.9","79.75","0.0","0.0","122.2","10.17","212.13"
"122","2004","3","Gujarat","Amreli","77.84","2.08","79.92","0.0","0.0","128.78","9.94","218.64"
"122","2005","3","Gujarat","Amreli","77.53","2.17","79.7","0.0","0.0","129.94","10.38","220.02"
"122","2006","3","Gujarat","Amreli","76.99","2.62","79.61","0.0","0.0","128.13","9.35","217.09"
"122","2007","3","Gujarat","Amreli","78.96","3.2","82.16","0.0","0.0","129.82","10.29","222.27"
"122","2008","3","Gujarat","Amreli","81.77","5.69","87.46","0.0","0.0","140.32","10.14","237.92"
"122","2009","3","Gujarat","Amreli","84.7","6.31","91.01","0.0","0.0","146.4","10.54","247.95"
"122","2010","3","Gujarat","Amreli","90.42","7.66","98.08","0.0","0.0","150.38","9.04","257.5"
"122","2011","3","Gujarat","Amreli","95.8","9.4","105.2","0.0","0.0","164.85","8.17","278.22"
"122","2012","3","Gujarat","Amreli","111.08","12.13","123.21","0.0","0.0","180.84","8.87","312.92"
"122","2013","3","Gujarat","Amreli","111.84","10.58","122.42","0.0","0.0","185.59","9.76","317.77"
"122","2014","3","Gujarat","Amreli","126.03","8.75","134.78","0.0","0.0","187.03","10.31","332.12"
"122","2015","3","Gujarat","Amreli","129.31","7.47","136.78","0.0","0.0","191.65","9.95","338.38"
"123","1983","3","Gujarat","Banaskantha","102.11","0.76","102.87","-1.0","-1.0","175.79","21.42","300.08"
"123","1984","3","Gujarat","Banaskantha","104.54","0.85","105.4","-1.0","-1.0","178.96","23.11","307.47"
"123","1985","3","Gujarat","Banaskantha","94.97","1.07","96.04","-1.0","-1.0","172.59","19.85","288.48"
"123","1986","3","Gujarat","Banaskantha","68.36","1.05","69.42","-1.0","-1.0","138.73","15.42","223.57"
"123","1987","3","Gujarat","Banaskantha","56.47","0.76","57.23","-1.0","-1.0","126.38","19.98","203.59"
"123","1988","3","Gujarat","Banaskantha","61.66","4.25","65.91","-1.0","-1.0","145.15","18.09","229.15"
"123","1989","3","Gujarat","Banaskantha","64.32","5.21","69.53","-1.0","-1.0","188.37","18.69","276.59"
"123","1990","3","Gujarat","Banaskantha","78.5","5.62","84.12","0.0","0.0","220.3","18.15","322.57"
"123","1991","3","Gujarat","Banaskantha","68.38","4.91","73.29","0.0","0.0","213.82","17.54","304.65"
"123","1992","3","Gujarat","Banaskantha","85.76","5.72","91.48","0.0","0.0","220.64","19.02","331.14"
"123","1993","3","Gujarat","Banaskantha","85.3","5.53","90.83","0.0","0.0","215.96","18.96","325.75"
"123","1994","3","Gujarat","Banaskantha","97.51","9.14","106.65","0.0","0.0","276.54","22.54","405.73"
"123","1995","3","Gujarat","Banaskantha","105.12","8.55","113.67","0.0","0.0","297.43","19.79","430.89"
"123","1996","3","Gujarat","Banaskantha","109.44","10.17","119.61","0.0","0.0","312.65","25.24","457.5"
"123","1997","3","Gujarat","Banaskantha","112.9","10.52","123.42","0.0","0.0","323.82","26.47","473.71"
"123","1998","3","Gujarat","Banaskantha","114.1","10.82","124.92","0.0","0.0","333.81","26.54","485.27"
"123","1999","3","Gujarat","Banaskantha","114.8","10.84","125.64","0.0","0.0","332.84","27.25","485.73"
"123","2000","3","Gujarat","Banaskantha","100.45","10.72","111.17","0.0","0.0","315.77","26.86","451.8"
"123","2001","3","Gujarat","Banaskantha","115.88","38.73","154.61","0.0","0.0","377.31","22.62","552.54"
"123","2002","3","Gujarat","Banaskantha","117.88","38.99","156.87","0.0","0.0","378.14","23.18","556.19"
"123","2003","3","Gujarat","Banaskantha","124.43","42.25","166.68","0.0","0.0","398.74","24.76","590.19"
"123","2004","3","Gujarat","Banaskantha","126.46","42.76","169.22","0.0","0.0","404.77","24.85","598.84"
"123","2005","3","Gujarat","Banaskantha","129.38","44.2","173.58","0.0","0.0","415.42","25.31","614.31"
"123","2006","3","Gujarat","Banaskantha","150.3","100.04","250.34","0.0","0.0","522.58","24.47","797.4"
"123","2007","3","Gujarat","Banaskantha","156.63","122.62","279.25","0.0","0.0","541.11","23.63","843.99"
"123","2008","3","Gujarat","Banaskantha","165.89","144.98","310.87","0.0","0.0","585.98","19.85","916.7"
"123","2009","3","Gujarat","Banaskantha","169.64","168.1","337.74","0.0","0.0","606.36","18.56","962.66"
"123","2010","3","Gujarat","Banaskantha","176.19","190.5","366.69","0.0","0.0","629.58","19.66","1015.93"
"123","2011","3","Gujarat","Banaskantha","183.4","248.15","431.55","0.0","0.0","660.91","20.97","1113.43"
"123","2012","3","Gujarat","Banaskantha","205.1","280.74","485.84","0.0","0.0","696.76","20.98","1203.58"
"123","2013","3","Gujarat","Banaskantha","220.15","435.1","655.25","0.0","0.0","729.03","22.03","1406.31"
"123","2014","3","Gujarat","Banaskantha","226.1","523.64","749.74","0.0","0.0","768.95","23.49","1542.18"
"123","2015","3","Gujarat","Banaskantha","255.65","557.03","812.68","0.0","0.0","808.33","22.61","1643.62"
"124","1983","3","Gujarat","Bharuch","17.18","0.49","17.67","-1.0","-1.0","52.63","4.45","74.75"
"124","1984","3","Gujarat","Bharuch","19.29","0.12","19.41","-1.0","-1.0","47.45","4.68","71.54"
"124","1985","3","Gujarat","Bharuch","19.39","0.14","19.52","-1.0","-1.0","51.23","4.78","75.53"
"124","1986","3","Gujarat","Bharuch","18.79","0.34","19.13","-1.0","-1.0","46.54","7.63","73.3"
"124","1987","3","Gujarat","Bharuch","19.28","0.36","19.64","-1.0","-1.0","45.21","6.01","70.86"
"124","1988","3","Gujarat","Bharuch","19.0","3.48","22.48","-1.0","-1.0","48.64","5.52","76.64"
"124","1989","3","Gujarat","Bharuch","23.71","4.34","28.05","-1.0","-1.0","53.12","6.39","87.56"
"124","1990","3","Gujarat","Bharuch","23.23","4.51","27.74","0.0","0.0","54.71","6.9","89.35"
"124","1991","3","Gujarat","Bharuch","24.83","4.5","29.33","0.0","0.0","54.51","4.42","88.26"
"124","1992","3","Gujarat","Bharuch","26.93","3.73","30.66","0.0","0.0","64.09","6.33","101.08"
"124","1993","3","Gujarat","Bharuch","28.9","3.89","32.79","0.0","0.0","66.01","7.82","106.62"
"124","1994","3","Gujarat","Bharuch","35.14","6.01","41.15","0.0","0.0","72.83","7.34","121.32"
"124","1995","3","Gujarat","Bharuch","26.63","4.89","31.52","0.0","0.0","64.44","7.1","103.06"
"124","1996","3","Gujarat","Bharuch","29.56","4.76","34.32","0.0","0.0","70.95","7.59","112.86"
"124","1997","3","Gujarat","Bharuch","27.23","3.51","30.74","0.0","0.0","71.27","7.41","109.42"
"124","1998","3","Gujarat","Bharuch","33.51","4.47","37.98","0.0","0.0","73.77","7.48","119.23"
"124","1999","3","Gujarat","Bharuch","36.75","5.56","42.31","0.0","0.0","85.86","7.97","136.14"
"124","2000","3","Gujarat","Bharuch","38.31","5.65","43.96","0.0","0.0","90.54","8.17","138.67"
"124","2001","3","Gujarat","Bharuch","41.55","4.53","46.08","0.0","0.0","102.97","9.1","154.15"
"124","2002","3","Gujarat","Bharuch","43.56","11.23","54.79","0.0","0.0","115.46","8.21","174.46"
"124","2003","3","Gujarat","Bharuch","38.0","8.67","46.67","0.0","0.0","109.43","9.69","165.79"
"124","2004","3","Gujarat","Bharuch","38.38","8.78","47.16","0.0","0.0","110.55","9.87","167.58"
"124","2005","3","Gujarat","Bharuch","38.69","8.96","47.65","0.0","0.0","111.39","10.05","169.1"
"124","2006","3","Gujarat","Bharuch","49.09","9.22","58.31","0.0","0.0","108.23","9.93","176.47"
"124","2007","3","Gujarat","Bharuch","49.83","10.49","60.32","0.0","0.0","110.38","10.09","180.79"
"124","2008","3","Gujarat","Bharuch","49.31","14.09","63.4","0.0","0.0","119.03","9.71","192.14"
"124","2009","3","Gujarat","Bharuch","53.79","16.92","70.71","0.0","0.0","128.44","10.14","209.29"
"124","2010","3","Gujarat","Bharuch","60.79","17.13","77.92","0.0","0.0","129.12","10.8","217.84"
"124","2011","3","Gujarat","Bharuch","61.39","17.71","79.1","0.0","0.0","128.66","11.11","218.87"
"124","2012","3","Gujarat","Bharuch","59.99","24.73","84.72","0.0","0.0","122.63","10.82","218.17"
"124","2013","3","Gujarat","Bharuch","63.6","25.76","89.36","0.0","0.0","124.11","14.44","227.91"
"124","2014","3","Gujarat","Bharuch","62.9","32.55","95.45","0.0","0.0","123.4","12.18","231.03"
"124","2015","3","Gujarat","Bharuch","68.94","31.88","100.82","0.0","0.0","130.12","12.67","243.61"
"125","1983","3","Gujarat","Vadodara / Baroda","23.91","1.59","25.5","-1.0","-1.0","109.25","7.51","142.26"
"125","1984","3","Gujarat","Vadodara / Baroda","25.7","1.96","27.65","-1.0","-1.0","94.41","7.0","129.06"
"125","1985","3","Gujarat","Vadodara / Baroda","23.61","2.11","25.72","-1.0","-1.0","101.02","6.71","133.45"
"125","1986","3","Gujarat","Vadodara / Baroda","33.79","2.68","36.47","-1.0","-1.0","97.32","11.13","144.92"
"125","1987","3","Gujarat","Vadodara / Baroda","22.47","3.87","26.34","-1.0","-1.0","93.92","8.76","129.02"
"125","1988","3","Gujarat","Vadodara / Baroda","26.76","8.99","35.75","-1.0","-1.0","98.6","7.49","141.84"
"125","1989","3","Gujarat","Vadodara / Baroda","36.99","18.2","55.19","-1.0","-1.0","104.15","8.21","167.55"
"125","1990","3","Gujarat","Vadodara / Baroda","36.26","19.31","55.57","0.0","0.0","114.72","6.19","176.48"
"125","1991","3","Gujarat","Vadodara / Baroda","33.39","18.24","51.63","0.0","0.0","117.91","6.45","175.99"
"125","1992","3","Gujarat","Vadodara / Baroda","39.64","16.94","56.58","0.0","0.0","129.66","9.46","195.7"
"125","1993","3","Gujarat","Vadodara / Baroda","41.7","15.72","57.42","0.0","0.0","135.35","10.75","203.52"
"125","1994","3","Gujarat","Vadodara / Baroda","52.72","12.79","65.51","0.0","0.0","157.19","10.04","232.74"
"125","1995","3","Gujarat","Vadodara / Baroda","47.65","9.88","57.53","0.0","0.0","150.79","8.99","217.31"
"125","1996","3","Gujarat","Vadodara / Baroda","46.53","11.73","58.26","0.0","0.0","137.75","8.8","204.81"
"125","1997","3","Gujarat","Vadodara / Baroda","47.51","11.51","59.02","0.0","0.0","139.95","9.73","208.7"
"125","1998","3","Gujarat","Vadodara / Baroda","52.92","9.13","62.05","0.0","0.0","152.72","10.34","225.11"
