"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"9","1978","6","Madhya Pradesh","Chhindwara","0.0","18.0","11.2","0.0","4.7","0.0","33.9"
"9","1979","6","Madhya Pradesh","Chhindwara","0.0","13.5","15.0","0.0","5.0","0.0","33.5"
"9","1980","6","Madhya Pradesh","Chhindwara","4.6","16.5","12.4","0.0","4.8","0.0","38.3"
"9","1981","6","Madhya Pradesh","Chhindwara","3.0","24.3","27.1","0.0","7.4","0.0","61.8"
"9","1982","6","Madhya Pradesh","Chhindwara","5.2","22.2","31.6","0.0","8.2","0.0","67.2"
"9","1983","6","Madhya Pradesh","Chhindwara","5.5","35.0","35.0","0.0","8.3","0.0","83.8"
"9","1984","6","Madhya Pradesh","Chhindwara","6.5","38.6","45.8","0.0","14.6","0.0","105.5"
"9","1985","6","Madhya Pradesh","Chhindwara","13.3","30.1","52.0","0.0","21.5","0.0","116.9"
"9","1986","6","Madhya Pradesh","Chhindwara","18.0","40.3","48.0","0.0","25.0","0.0","131.3"
"9","1987","6","Madhya Pradesh","Chhindwara","16.9","53.0","49.8","0.0","22.5","0.0","142.2"
"9","1988","6","Madhya Pradesh","Chhindwara","21.7","55.9","52.2","0.0","27.3","0.0","157.1"
"9","1989","6","Madhya Pradesh","Chhindwara","22.0","45.3","45.6","0.0","22.8","0.0","135.7"
"9","1990","6","Madhya Pradesh","Chhindwara","22.6","70.0","52.0","0.0","25.7","0.0","170.3"
"9","1991","6","Madhya Pradesh","Chhindwara","23.5","41.2","55.8","0.0","27.5","0.0","148.0"
"9","1992","6","Madhya Pradesh","Chhindwara","18.7","50.0","55.7","0.0","26.2","0.0","150.6"
"9","1993","6","Madhya Pradesh","Chhindwara","13.0","63.0","58.0","0.0","30.0","0.0","164.0"
"9","1994","6","Madhya Pradesh","Chhindwara","10.0","76.4","45.0","0.0","25.0","0.0","156.4"
"9","1998","6","Madhya Pradesh","Chhindwara","17.2","90.1","51.6","0.0","49.3","0.0","208.2"
"9","1999","6","Madhya Pradesh","Chhindwara","18.86","76.12","52.88","0.0","82.42","0.0","230.28"
"10","1966","6","Madhya Pradesh","Narsinghpur","0.0","0.3","0.0","0.0","0.1","0.0","0.4"
"10","1967","6","Madhya Pradesh","Narsinghpur","0.0","1.3","0.3","0.0","0.0","0.0","1.6"
"10","1968","6","Madhya Pradesh","Narsinghpur","0.0","1.7","0.2","0.0","0.0","0.0","1.9"
"10","1969","6","Madhya Pradesh","Narsinghpur","0.0","2.1","0.2","0.0","0.0","0.0","2.3"
"10","1970","6","Madhya Pradesh","Narsinghpur","0.0","3.3","1.0","0.0","0.0","0.0","4.3"
"10","1971","6","Madhya Pradesh","Narsinghpur","0.6","6.7","2.2","0.0","0.0","0.0","9.5"
"10","1972","6","Madhya Pradesh","Narsinghpur","1.6","10.5","3.2","0.0","0.0","0.0","15.3"
"10","1973","6","Madhya Pradesh","Narsinghpur","2.6","12.2","2.2","0.0","0.0","0.0","17.0"
"10","1974","6","Madhya Pradesh","Narsinghpur","3.5","13.8","1.8","0.0","0.0","0.0","19.1"
"10","1975","6","Madhya Pradesh","Narsinghpur","3.0","15.2","6.0","0.0","0.0","0.0","24.2"
"10","1976","6","Madhya Pradesh","Narsinghpur","3.8","17.4","7.2","0.0","0.0","0.0","28.4"
"10","1977","6","Madhya Pradesh","Narsinghpur","4.8","19.4","0.0","0.0","0.0","0.0","24.2"
"10","1978","6","Madhya Pradesh","Narsinghpur","4.7","22.1","2.8","0.0","0.0","0.0","29.6"
"10","1979","6","Madhya Pradesh","Narsinghpur","5.1","24.8","3.6","0.0","0.0","0.0","33.5"
"10","1980","6","Madhya Pradesh","Narsinghpur","6.7","31.9","3.9","0.0","0.0","0.0","42.5"
"10","1981","6","Madhya Pradesh","Narsinghpur","10.0","35.9","5.9","0.0","0.1","0.0","51.9"
"10","1982","6","Madhya Pradesh","Narsinghpur","10.5","39.4","6.3","0.0","0.0","0.0","56.2"
"10","1983","6","Madhya Pradesh","Narsinghpur","10.0","39.3","7.5","0.0","0.1","0.0","56.9"
"10","1984","6","Madhya Pradesh","Narsinghpur","10.9","38.7","7.6","0.0","0.0","0.0","57.2"
"10","1985","6","Madhya Pradesh","Narsinghpur","11.5","38.5","8.2","0.0","0.0","0.0","58.2"
"10","1986","6","Madhya Pradesh","Narsinghpur","12.0","38.4","7.0","0.0","0.0","0.0","57.4"
"10","1987","6","Madhya Pradesh","Narsinghpur","12.0","38.9","7.2","0.0","28.7","0.0","86.8"
"10","1988","6","Madhya Pradesh","Narsinghpur","13.5","40.0","7.4","0.0","0.0","0.0","60.9"
"10","1989","6","Madhya Pradesh","Narsinghpur","16.0","41.2","7.5","0.0","0.1","0.0","64.8"
"10","1990","6","Madhya Pradesh","Narsinghpur","129.9","35.0","8.4","0.0","0.2","0.0","173.5"
"10","1991","6","Madhya Pradesh","Narsinghpur","13.8","47.0","6.0","0.0","0.0","0.0","66.8"
"10","1992","6","Madhya Pradesh","Narsinghpur","9.2","47.8","6.1","0.0","0.1","0.0","63.2"
"10","1993","6","Madhya Pradesh","Narsinghpur","8.5","52.9","6.8","0.0","0.2","0.0","68.4"
"10","1994","6","Madhya Pradesh","Narsinghpur","10.0","55.0","8.0","0.0","0.2","0.0","73.2"
"10","1998","6","Madhya Pradesh","Narsinghpur","7.4","70.5","0.0","0.0","0.3","0.0","78.2"
"10","1999","6","Madhya Pradesh","Narsinghpur","6.8","0.3","2.9","0.0","84.0","0.0","94.0"
"11","1966","6","Madhya Pradesh","Seoni / Shivani","2.3","0.0","0.0","0.0","0.1","0.0","2.4"
"11","1967","6","Madhya Pradesh","Seoni / Shivani","10.8","0.1","0.0","0.0","0.1","0.0","11.0"
"11","1968","6","Madhya Pradesh","Seoni / Shivani","3.6","0.4","0.4","0.0","0.4","0.0","4.8"
"11","1969","6","Madhya Pradesh","Seoni / Shivani","3.6","0.4","0.2","0.0","0.2","0.0","4.4"
"11","1970","6","Madhya Pradesh","Seoni / Shivani","2.7","1.2","0.2","0.0","0.1","0.0","4.2"
"11","1971","6","Madhya Pradesh","Seoni / Shivani","6.6","1.4","0.1","0.0","0.0","0.0","8.1"
"11","1972","6","Madhya Pradesh","Seoni / Shivani","3.6","2.5","0.0","0.0","0.0","0.0","6.1"
"11","1973","6","Madhya Pradesh","Seoni / Shivani","11.8","4.3","0.0","0.0","0.0","0.0","16.1"
"11","1974","6","Madhya Pradesh","Seoni / Shivani","14.5","5.9","0.0","0.0","0.0","0.0","20.4"
"11","1975","6","Madhya Pradesh","Seoni / Shivani","15.1","6.9","0.0","0.1","0.1","0.0","22.2"
"11","1976","6","Madhya Pradesh","Seoni / Shivani","15.8","8.0","0.2","0.0","0.0","0.0","24.0"
"11","1977","6","Madhya Pradesh","Seoni / Shivani","24.4","13.2","0.3","0.0","0.0","0.0","37.9"
"11","1978","6","Madhya Pradesh","Seoni / Shivani","14.4","16.5","2.4","0.0","0.9","0.0","34.2"
"11","1979","6","Madhya Pradesh","Seoni / Shivani","14.0","11.7","4.8","0.0","1.2","0.0","31.7"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","30.2","16.2","2.0","0.0","0.3","0.0","48.7"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","30.0","21.5","2.7","0.0","1.1","0.0","55.3"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","35.0","27.2","2.5","0.0","1.8","0.0","66.5"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","42.2","28.0","3.2","0.0","1.6","0.0","75.0"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","42.6","29.2","1.7","0.0","1.7","0.0","75.2"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","43.3","35.9","2.5","0.0","2.1","0.0","83.8"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","38.0","23.4","3.0","0.0","4.0","0.0","68.4"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","26.5","37.8","3.3","0.0","3.0","0.0","70.6"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","26.8","30.3","2.5","0.0","0.0","0.0","59.6"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","30.0","22.2","2.2","0.0","3.5","0.0","57.9"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","50.2","55.0","3.0","0.0","3.5","0.0","111.7"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","50.0","28.0","3.3","0.0","3.2","0.0","84.5"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","62.0","57.0","3.2","0.0","3.6","0.0","125.8"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","75.0","60.2","5.1","0.0","4.3","0.0","144.6"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","85.0","75.0","9.0","0.0","5.5","0.0","174.5"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","72.7","81.0","8.1","0.0","6.2","0.0","168.0"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","85.0","14.0","10.0","0.0","82.0","0.0","191.0"
"12","1966","6","Madhya Pradesh","Mandla","0.0","0.0","0.0","0.0","0.1","0.0","0.1"
"12","1967","6","Madhya Pradesh","Mandla","0.0","0.0","0.0","0.0","0.1","0.0","0.1"
"12","1968","6","Madhya Pradesh","Mandla","0.9","0.2","0.2","0.0","0.8","0.0","2.1"
"12","1969","6","Madhya Pradesh","Mandla","1.1","0.5","0.0","0.0","1.2","0.0","2.8"
"12","1970","6","Madhya Pradesh","Mandla","2.3","0.6","0.0","0.0","0.3","0.0","3.2"
"12","1971","6","Madhya Pradesh","Mandla","4.2","1.0","0.0","0.0","0.2","0.0","5.4"
"12","1972","6","Madhya Pradesh","Mandla","6.1","2.6","0.0","0.0","0.5","0.0","9.2"
"12","1973","6","Madhya Pradesh","Mandla","9.9","3.2","0.0","0.0","0.6","0.0","13.7"
"12","1974","6","Madhya Pradesh","Mandla","12.5","9.9","0.0","0.0","0.2","0.0","22.6"
"12","1975","6","Madhya Pradesh","Mandla","13.7","10.6","0.0","0.0","0.0","0.0","24.3"
"12","1976","6","Madhya Pradesh","Mandla","16.5","12.4","0.0","0.0","0.0","0.0","28.9"
"12","1977","6","Madhya Pradesh","Mandla","23.2","1.6","0.0","0.0","0.0","0.0","24.8"
"12","1978","6","Madhya Pradesh","Mandla","17.0","6.2","0.1","0.0","0.3","0.0","23.6"
"12","1979","6","Madhya Pradesh","Mandla","15.0","20.5","0.3","0.0","0.7","0.0","36.5"
"12","1980","6","Madhya Pradesh","Mandla","43.9","11.8","0.0","0.0","0.8","0.0","56.5"
"12","1981","6","Madhya Pradesh","Mandla","35.2","16.0","0.0","0.0","0.9","0.0","52.1"
"12","1982","6","Madhya Pradesh","Mandla","22.0","23.4","0.1","0.0","1.0","0.0","46.5"
"12","1983","6","Madhya Pradesh","Mandla","46.0","29.5","0.1","0.0","0.9","0.0","76.5"
"12","1984","6","Madhya Pradesh","Mandla","51.2","30.2","0.0","0.0","0.0","0.0","81.4"
"12","1985","6","Madhya Pradesh","Mandla","56.6","38.4","0.0","0.0","0.0","0.0","95.0"
"12","1986","6","Madhya Pradesh","Mandla","58.0","32.0","0.0","0.0","0.0","0.0","90.0"
"12","1987","6","Madhya Pradesh","Mandla","61.2","37.0","0.0","0.0","0.0","0.0","98.2"
"12","1988","6","Madhya Pradesh","Mandla","70.2","36.5","0.0","0.0","0.0","0.0","106.7"
"12","1989","6","Madhya Pradesh","Mandla","71.9","37.9","0.1","0.0","6.0","0.0","115.9"
"12","1990","6","Madhya Pradesh","Mandla","70.3","51.9","0.6","0.0","0.7","0.0","123.5"
"12","1991","6","Madhya Pradesh","Mandla","75.5","36.0","0.0","0.0","0.0","0.0","111.5"
"12","1992","6","Madhya Pradesh","Mandla","111.5","52.6","0.0","0.0","0.0","0.0","164.1"
"12","1993","6","Madhya Pradesh","Mandla","100.0","53.7","0.1","0.0","10.0","0.0","163.8"
"12","1994","6","Madhya Pradesh","Mandla","106.0","58.7","0.5","0.0","11.0","0.0","176.2"
"12","1998","6","Madhya Pradesh","Mandla","81.0","50.2","0.0","0.0","0.0","0.0","131.2"
"12","1999","6","Madhya Pradesh","Mandla","87.0","11.87","0.0","0.0","58.5","0.0","157.37"
"13","1966","6","Madhya Pradesh","Sagar","0.0","0.0","0.1","0.0","0.1","0.0","0.2"
"13","1967","6","Madhya Pradesh","Sagar","0.0","0.6","0.2","0.0","0.1","0.0","0.9"
"13","1968","6","Madhya Pradesh","Sagar","0.0","1.6","0.1","0.0","0.2","0.0","1.9"
"13","1969","6","Madhya Pradesh","Sagar","0.0","2.2","0.1","0.0","0.1","0.0","2.4"
"13","1970","6","Madhya Pradesh","Sagar","0.3","0.7","0.1","0.0","0.0","0.0","1.1"
"13","1971","6","Madhya Pradesh","Sagar","0.4","7.0","0.1","0.0","0.0","0.0","7.5"
"13","1972","6","Madhya Pradesh","Sagar","0.6","7.1","0.4","0.0","0.0","0.0","8.1"
"13","1973","6","Madhya Pradesh","Sagar","1.1","17.4","0.7","0.0","0.5","0.0","19.7"
"13","1974","6","Madhya Pradesh","Sagar","0.5","11.2","0.2","0.0","0.2","0.0","12.1"
"13","1975","6","Madhya Pradesh","Sagar","1.2","12.1","0.5","0.0","0.1","0.0","13.9"
"13","1976","6","Madhya Pradesh","Sagar","1.1","13.6","0.9","0.0","0.1","0.0","15.7"
"13","1977","6","Madhya Pradesh","Sagar","1.8","15.1","0.0","0.0","0.3","0.0","17.2"
"13","1978","6","Madhya Pradesh","Sagar","2.0","20.9","1.4","0.0","0.3","0.0","24.6"
"13","1979","6","Madhya Pradesh","Sagar","1.1","14.0","4.3","0.0","0.4","0.0","19.8"
"13","1980","6","Madhya Pradesh","Sagar","1.6","18.3","0.3","0.0","0.2","0.0","20.4"
"13","1981","6","Madhya Pradesh","Sagar","1.5","31.2","1.2","0.0","0.4","0.0","34.3"
"13","1982","6","Madhya Pradesh","Sagar","1.5","48.0","1.9","0.0","0.4","0.0","51.8"
"13","1983","6","Madhya Pradesh","Sagar","1.5","59.0","1.2","0.0","0.6","0.0","62.3"
"13","1984","6","Madhya Pradesh","Sagar","5.2","57.5","1.7","0.0","0.6","0.0","65.0"
"13","1985","6","Madhya Pradesh","Sagar","5.9","67.8","3.3","0.0","0.2","0.0","77.2"
"13","1986","6","Madhya Pradesh","Sagar","6.0","75.0","5.0","0.0","1.0","0.0","87.0"
"13","1987","6","Madhya Pradesh","Sagar","6.5","92.0","5.5","0.0","0.0","0.0","104.0"
"13","1988","6","Madhya Pradesh","Sagar","3.2","79.4","5.0","0.0","0.0","0.0","87.6"
"13","1989","6","Madhya Pradesh","Sagar","2.0","102.0","7.0","0.0","0.0","0.0","111.0"
"13","1990","6","Madhya Pradesh","Sagar","4.8","168.0","1.7","0.0","0.0","0.0","174.5"
"13","1991","6","Madhya Pradesh","Sagar","3.9","175.0","0.0","0.0","0.0","0.0","178.9"
"13","1992","6","Madhya Pradesh","Sagar","6.0","10.0","0.0","0.0","0.0","0.0","16.0"
"13","1993","6","Madhya Pradesh","Sagar","6.0","180.0","0.0","0.0","0.0","0.0","186.0"
"13","1994","6","Madhya Pradesh","Sagar","5.5","190.2","1.5","0.0","0.0","0.0","197.2"
"13","1998","6","Madhya Pradesh","Sagar","2.4","212.0","0.1","0.0","0.0","0.0","214.5"
"13","1999","6","Madhya Pradesh","Sagar","3.2","2.1","1.7","0.0","158.62","0.0","165.62"
"14","1966","6","Madhya Pradesh","Damoh","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"14","1967","6","Madhya Pradesh","Damoh","0.0","0.1","0.0","0.0","0.0","0.0","0.1"
"14","1968","6","Madhya Pradesh","Damoh","0.4","0.6","0.0","0.0","0.0","0.0","1.0"
"14","1969","6","Madhya Pradesh","Damoh","0.4","1.2","0.0","0.0","0.0","0.0","1.6"
"14","1970","6","Madhya Pradesh","Damoh","0.8","2.5","0.0","0.0","0.0","0.0","3.3"
"14","1971","6","Madhya Pradesh","Damoh","1.7","4.3","0.0","0.0","0.0","0.0","6.0"
"14","1972","6","Madhya Pradesh","Damoh","3.6","7.0","0.1","0.0","0.0","0.0","10.7"
"14","1973","6","Madhya Pradesh","Damoh","5.1","10.1","0.5","0.0","0.2","0.0","15.9"
"14","1974","6","Madhya Pradesh","Damoh","5.8","8.7","0.3","0.0","0.0","0.0","14.8"
"14","1975","6","Madhya Pradesh","Damoh","4.2","9.2","0.4","0.0","0.1","0.0","13.9"
"14","1976","6","Madhya Pradesh","Damoh","4.1","9.5","0.2","0.0","0.2","0.0","14.0"
"14","1977","6","Madhya Pradesh","Damoh","3.4","16.7","0.0","0.0","0.1","0.0","20.2"
"14","1978","6","Madhya Pradesh","Damoh","4.6","21.6","5.6","0.0","0.1","0.0","31.9"
"14","1979","6","Madhya Pradesh","Damoh","2.6","13.8","8.6","0.0","0.0","0.0","25.0"
"14","1980","6","Madhya Pradesh","Damoh","12.7","21.0","0.9","0.0","0.1","0.0","34.7"
"14","1981","6","Madhya Pradesh","Damoh","13.8","32.3","2.2","0.0","0.1","0.0","48.4"
"14","1982","6","Madhya Pradesh","Damoh","13.7","34.5","2.1","0.0","0.1","0.0","50.4"
"14","1983","6","Madhya Pradesh","Damoh","11.7","37.9","2.0","0.0","0.2","0.0","51.8"
"14","1984","6","Madhya Pradesh","Damoh","14.1","43.8","3.1","0.0","0.2","0.0","61.2"
"14","1985","6","Madhya Pradesh","Damoh","15.8","53.0","2.6","0.0","0.0","0.0","71.4"
"14","1986","6","Madhya Pradesh","Damoh","11.0","29.7","3.0","0.0","0.0","0.0","43.7"
"14","1987","6","Madhya Pradesh","Damoh","10.2","24.1","1.9","0.0","0.1","0.0","36.3"
"14","1988","6","Madhya Pradesh","Damoh","14.2","28.5","2.4","0.0","0.0","0.0","45.1"
"14","1989","6","Madhya Pradesh","Damoh","14.3","25.3","5.4","0.0","0.0","0.0","45.0"
"14","1990","6","Madhya Pradesh","Damoh","8.3","30.4","0.6","0.0","0.0","0.0","39.3"
"14","1991","6","Madhya Pradesh","Damoh","17.0","31.5","0.0","0.0","0.0","0.0","48.5"
"14","1992","6","Madhya Pradesh","Damoh","10.0","25.0","0.2","0.0","0.0","0.0","35.2"
"14","1993","6","Madhya Pradesh","Damoh","8.4","37.5","0.0","0.0","0.0","0.0","45.9"
"14","1994","6","Madhya Pradesh","Damoh","14.0","42.0","0.5","0.0","0.0","0.0","56.5"
"14","1998","6","Madhya Pradesh","Damoh","21.5","57.0","0.0","0.0","0.0","0.0","78.5"
"14","1999","6","Madhya Pradesh","Damoh","10.46","0.0","0.01","0.0","95.2","0.0","105.67"
"15","1966","6","Madhya Pradesh","Tikamgarh","0.0","8.8","0.1","0.0","0.3","0.0","9.2"
"15","1967","6","Madhya Pradesh","Tikamgarh","0.0","12.2","0.1","0.0","0.1","0.0","12.4"
"15","1968","6","Madhya Pradesh","Tikamgarh","0.1","8.2","0.2","0.0","0.1","0.0","8.6"
"15","1969","6","Madhya Pradesh","Tikamgarh","0.0","17.8","0.0","0.0","0.0","0.0","17.8"
"15","1970","6","Madhya Pradesh","Tikamgarh","0.0","18.3","0.3","0.0","0.0","0.0","18.6"
"15","1971","6","Madhya Pradesh","Tikamgarh","0.4","27.6","0.4","0.0","0.0","0.0","28.4"
"15","1972","6","Madhya Pradesh","Tikamgarh","0.2","30.3","0.1","0.0","0.1","0.0","30.7"
"15","1973","6","Madhya Pradesh","Tikamgarh","0.5","21.0","0.0","0.0","0.0","0.0","21.5"
"15","1974","6","Madhya Pradesh","Tikamgarh","1.5","37.8","1.5","0.0","0.0","0.0","40.8"
"15","1975","6","Madhya Pradesh","Tikamgarh","1.5","42.4","1.3","0.0","0.1","0.0","45.3"
"15","1976","6","Madhya Pradesh","Tikamgarh","2.2","44.7","1.6","0.0","0.1","0.0","48.6"
"15","1977","6","Madhya Pradesh","Tikamgarh","2.2","26.5","0.0","0.0","0.3","0.0","29.0"
"15","1978","6","Madhya Pradesh","Tikamgarh","2.5","49.9","0.3","0.1","1.2","0.0","54.0"
"15","1979","6","Madhya Pradesh","Tikamgarh","5.3","38.5","7.2","0.0","0.2","0.0","51.2"
"15","1980","6","Madhya Pradesh","Tikamgarh","5.1","48.0","5.0","0.0","0.1","0.0","58.2"
"15","1981","6","Madhya Pradesh","Tikamgarh","4.2","46.0","5.3","0.0","0.0","0.0","55.5"
"15","1982","6","Madhya Pradesh","Tikamgarh","4.2","59.4","3.5","0.0","0.0","0.0","67.1"
"15","1983","6","Madhya Pradesh","Tikamgarh","4.2","73.0","5.4","0.0","0.1","0.0","82.7"
"15","1984","6","Madhya Pradesh","Tikamgarh","4.7","71.5","5.7","0.0","0.2","0.0","82.1"
"15","1985","6","Madhya Pradesh","Tikamgarh","5.9","71.8","7.6","0.0","0.0","0.0","85.3"
"15","1986","6","Madhya Pradesh","Tikamgarh","5.0","63.5","7.0","0.0","0.0","0.0","75.5"
"15","1987","6","Madhya Pradesh","Tikamgarh","7.2","88.0","2.7","0.0","0.0","0.0","97.9"
"15","1988","6","Madhya Pradesh","Tikamgarh","7.6","74.7","9.4","0.0","2.7","0.0","94.4"
"15","1989","6","Madhya Pradesh","Tikamgarh","4.7","35.8","10.2","0.0","0.0","0.0","50.7"
"15","1990","6","Madhya Pradesh","Tikamgarh","5.6","65.6","3.9","0.0","0.0","0.0","75.1"
"15","1991","6","Madhya Pradesh","Tikamgarh","9.8","80.2","3.7","0.0","0.0","0.0","93.7"
"15","1992","6","Madhya Pradesh","Tikamgarh","6.5","35.0","1.0","0.0","0.4","0.0","42.9"
"15","1993","6","Madhya Pradesh","Tikamgarh","12.0","87.0","0.0","0.0","0.0","0.0","99.0"
"15","1994","6","Madhya Pradesh","Tikamgarh","12.0","100.0","9.0","0.0","0.0","0.0","121.0"
"15","1998","6","Madhya Pradesh","Tikamgarh","5.3","100.0","1.1","0.0","0.4","0.0","106.8"
"15","1999","6","Madhya Pradesh","Tikamgarh","4.64","0.35","0.96","0.0","95.35","0.0","101.3"
"16","1966","6","Madhya Pradesh","Chhatarpur","0.0","2.6","0.1","0.0","0.2","0.0","2.9"
"16","1967","6","Madhya Pradesh","Chhatarpur","0.0","10.3","1.4","0.0","0.0","0.0","11.7"
"16","1968","6","Madhya Pradesh","Chhatarpur","0.2","9.8","0.2","0.0","0.1","0.0","10.3"
"16","1969","6","Madhya Pradesh","Chhatarpur","0.0","15.0","0.3","0.0","0.0","0.0","15.3"
"16","1970","6","Madhya Pradesh","Chhatarpur","0.0","11.1","0.2","0.0","0.0","0.0","11.3"
"16","1971","6","Madhya Pradesh","Chhatarpur","0.0","1.5","0.0","0.0","0.0","0.0","1.5"
"16","1972","6","Madhya Pradesh","Chhatarpur","0.3","20.7","0.0","0.0","0.0","0.0","21.0"
"16","1973","6","Madhya Pradesh","Chhatarpur","0.2","17.7","0.0","0.0","0.0","0.0","17.9"
"16","1974","6","Madhya Pradesh","Chhatarpur","0.8","24.4","0.4","0.0","0.2","0.0","25.8"
"16","1975","6","Madhya Pradesh","Chhatarpur","2.4","26.6","0.9","0.0","0.1","0.0","30.0"
"16","1976","6","Madhya Pradesh","Chhatarpur","2.5","26.3","2.4","0.0","0.1","0.0","31.3"
"16","1977","6","Madhya Pradesh","Chhatarpur","1.2","21.8","0.0","0.0","0.1","0.0","23.1"
"16","1978","6","Madhya Pradesh","Chhatarpur","3.7","26.8","0.9","0.1","0.1","0.0","31.6"
"16","1979","6","Madhya Pradesh","Chhatarpur","2.1","27.0","6.6","0.1","0.1","0.0","35.9"
"16","1980","6","Madhya Pradesh","Chhatarpur","5.0","30.8","3.6","0.0","0.0","0.0","39.4"
"16","1981","6","Madhya Pradesh","Chhatarpur","7.0","33.4","2.4","0.0","0.1","0.0","42.9"
"16","1982","6","Madhya Pradesh","Chhatarpur","6.9","49.1","5.0","0.0","1.0","0.0","62.0"
"16","1983","6","Madhya Pradesh","Chhatarpur","7.0","40.4","3.9","0.0","0.3","0.0","51.6"
"16","1984","6","Madhya Pradesh","Chhatarpur","9.6","62.8","3.7","0.0","0.3","0.0","76.4"
"16","1985","6","Madhya Pradesh","Chhatarpur","10.1","71.2","2.9","0.0","0.0","0.0","84.2"
"16","1986","6","Madhya Pradesh","Chhatarpur","13.0","65.1","3.0","0.0","0.0","0.0","81.1"
"16","1987","6","Madhya Pradesh","Chhatarpur","4.6","59.4","8.7","0.0","1.4","0.0","74.1"
"16","1988","6","Madhya Pradesh","Chhatarpur","15.1","64.1","2.0","0.0","0.0","0.0","81.2"
"16","1989","6","Madhya Pradesh","Chhatarpur","14.4","50.3","0.3","0.0","0.0","0.0","65.0"
"16","1990","6","Madhya Pradesh","Chhatarpur","13.4","88.2","14.9","0.0","0.0","0.0","116.5"
"16","1991","6","Madhya Pradesh","Chhatarpur","4.7","87.3","2.1","0.0","0.0","0.0","94.1"
"16","1992","6","Madhya Pradesh","Chhatarpur","9.0","38.0","1.0","0.0","0.0","0.0","48.0"
"16","1993","6","Madhya Pradesh","Chhatarpur","9.5","95.1","0.0","0.0","0.0","0.0","104.6"
"16","1994","6","Madhya Pradesh","Chhatarpur","14.0","82.0","21.0","0.0","0.0","0.0","117.0"
"16","1998","6","Madhya Pradesh","Chhatarpur","8.5","101.0","5.1","0.0","0.1","0.0","114.7"
"16","1999","6","Madhya Pradesh","Chhatarpur","4.92","0.11","4.35","0.0","91.89","0.0","101.27"
"17","1966","6","Madhya Pradesh","Panna","0.0","0.0","0.0","0.0","1.0","0.0","1.0"
"17","1967","6","Madhya Pradesh","Panna","0.0","0.0","0.2","0.0","0.0","0.0","0.2"
